x,y,z
15124,18071,0
19536,13124,0
3973,17461,0
12445,19092,0
20800,24740,0
18632,10557,0
23092,6873,0
8657,22829,0
23113,17515,0
9996,13476,0
14632,17988,0
10172,3382,0
21214,2498,0
717,18412,0
23049,10476,0
23191,4068,0
23239,12247,0
17135,22685,0
14880,23690,0
25335,20447,0
2891,13870,0
21231,9656,0
17326,15420,0
19090,21942,0
2755,2871,0
14705,2600,0
2594,21474,0
15395,12447,0
13049,15211,0
1593,12638,0
